AnnoS;CorsoTIPO;ClasseNUMERO;ClasseNOME;SESSO;Lau
2018;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-46;Odontoiatria e protesi dentaria;M;438
2018;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-85 bis;Scienze della formazione primaria;F;3295
2018;Laurea Magistrale a Ciclo Unico - dm 270/04;LM-85 bis;Scienze della formazione primaria;M;142
2018;Laurea Magistrale a Ciclo Unico - dm 270/04;LMG/01;Magistrali in giurisprudenza;F;10388
2018;Laurea Magistrale a Ciclo Unico - dm 270/04;LMG/01;Magistrali in giurisprudenza;M;6829
2018;Laurea Magistrale a Ciclo Unico - dm 270/04;LMR/02;Conservazione e restauro dei beni culturali;F;42
2018;Laurea Magistrale a Ciclo Unico - dm 270/04;LMR/02;Conservazione e restauro dei beni culturali;M;6
2018;Laurea Specialistica - dm 509/99;01/S;Specialistiche in antropologia culturale ed etnologia;F;4
2018;Laurea Specialistica - dm 509/99;01/S;Specialistiche in antropologia culturale ed etnologia;M;1
2018;Laurea Specialistica - dm 509/99;02/S;Specialistiche in archeologia;F;5
2018;Laurea Specialistica - dm 509/99;02/S;Specialistiche in archeologia;M;1
2018;Laurea Specialistica - dm 509/99;03/S;Specialistiche in architettura del paesaggio;F;1
2018;Laurea Specialistica - dm 509/99;03/S;Specialistiche in architettura del paesaggio;M;1
2018;Laurea Specialistica - dm 509/99;04/S;Specialistiche in architettura e ingegneria edile;F;4
2018;Laurea Specialistica - dm 509/99;04/S;Specialistiche in architettura e ingegneria edile;M;13
2018;Laurea Specialistica - dm 509/99;05/S;Specialistiche in archivistica e biblioteconomia;F;1
2018;Laurea Specialistica - dm 509/99;06/S;Specialistiche in biologia;F;10
2018;Laurea Specialistica - dm 509/99;06/S;Specialistiche in biologia;M;2
2018;Laurea Specialistica - dm 509/99;09/S;Specialistiche in biotecnologie mediche, veterinarie e farmaceutiche;F;1
2018;Laurea Specialistica - dm 509/99;09/S;Specialistiche in biotecnologie mediche, veterinarie e farmaceutiche;M;2
2018;Laurea Specialistica - dm 509/99;101/S;Specialistiche in teoria della comunicazione;F;2
2018;Laurea Specialistica - dm 509/99;101/S;Specialistiche in teoria della comunicazione;M;1
2018;Laurea Specialistica - dm 509/99;102/S;Specialistiche in teoria e tecniche della normazione e dell'informazione giuridica;M;1
2018;Laurea Specialistica - dm 509/99;103/S;Specialistiche in teorie e metodi del disegno industriale;F;3
2018;Laurea Specialistica - dm 509/99;103/S;Specialistiche in teorie e metodi del disegno industriale;M;2
2018;Laurea Specialistica - dm 509/99;104/S;Specialistiche in traduzione letteraria e in traduzione tecnico-scientifica;F;1
2018;Laurea Specialistica - dm 509/99;13/S;Specialistiche in editoria, comunicazione multimediale e giornalismo;F;4
2018;Laurea Specialistica - dm 509/99;13/S;Specialistiche in editoria, comunicazione multimediale e giornalismo;M;2
2018;Laurea Specialistica - dm 509/99;15/S;Specialistiche in filologia e letterature dell'antichita;F;2
2018;Laurea Specialistica - dm 509/99;16/S;Specialistiche in filologia moderna;F;5
2018;Laurea Specialistica - dm 509/99;16/S;Specialistiche in filologia moderna;M;1
2018;Laurea Specialistica - dm 509/99;18/S;Specialistiche in filosofia teoretica, morale, politica ed estetica;F;1
2018;Laurea Specialistica - dm 509/99;18/S;Specialistiche in filosofia teoretica, morale, politica ed estetica;M;1
2018;Laurea Specialistica - dm 509/99;19/S;Specialistiche in finanza;M;1
2018;Laurea Specialistica - dm 509/99;20/S;Specialistiche in fisica;M;2
2018;Laurea Specialistica - dm 509/99;21/S;Specialistiche in geografia;F;1
2018;Laurea Specialistica - dm 509/99;21/S;Specialistiche in geografia;M;1
2018;Laurea Specialistica - dm 509/99;22/S;Specialistiche in giurisprudenza;F;26
2018;Laurea Specialistica - dm 509/99;22/S;Specialistiche in giurisprudenza;M;7
2018;Laurea Specialistica - dm 509/99;23/S;Specialistiche in informatica;F;1
2018;Laurea Specialistica - dm 509/99;23/S;Specialistiche in informatica;M;10
2018;Laurea Specialistica - dm 509/99;24/S;Specialistiche in informatica per le discipline umanistiche;M;1
2018;Laurea Specialistica - dm 509/99;25/S;Specialistiche in ingegneria aerospaziale e astronautica;M;5
2018;Laurea Specialistica - dm 509/99;26/S;Specialistiche in ingegneria biomedica;F;2
2018;Laurea Specialistica - dm 509/99;26/S;Specialistiche in ingegneria biomedica;M;3
2018;Laurea Specialistica - dm 509/99;28/S;Specialistiche in ingegneria civile;F;3
2018;Laurea Specialistica - dm 509/99;28/S;Specialistiche in ingegneria civile;M;16
2018;Laurea Specialistica - dm 509/99;29/S;Specialistiche in ingegneria dell'automazione;M;3
2018;Laurea Specialistica - dm 509/99;30/S;Specialistiche in ingegneria delle telecomunicazioni;M;3
2018;Laurea Specialistica - dm 509/99;31/S;Specialistiche in ingegneria elettrica;M;2
2018;Laurea Specialistica - dm 509/99;32/S;Specialistiche in ingegneria elettronica;F;3
2018;Laurea Specialistica - dm 509/99;32/S;Specialistiche in ingegneria elettronica;M;11
2018;Laurea Specialistica - dm 509/99;33/S;Specialistiche in ingegneria energetica e nucleare;M;2
2018;Laurea Specialistica - dm 509/99;34/S;Specialistiche in ingegneria gestionale;F;2
2018;Laurea Specialistica - dm 509/99;34/S;Specialistiche in ingegneria gestionale;M;8
2018;Laurea Specialistica - dm 509/99;35/S;Specialistiche in ingegneria informatica;F;3
2018;Laurea Specialistica - dm 509/99;35/S;Specialistiche in ingegneria informatica;M;6
2018;Laurea Specialistica - dm 509/99;36/S;Specialistiche in ingegneria meccanica;F;1
2018;Laurea Specialistica - dm 509/99;36/S;Specialistiche in ingegneria meccanica;M;9
2018;Laurea Specialistica - dm 509/99;37/S;Specialistiche in ingegneria navale;F;1
2018;Laurea Specialistica - dm 509/99;38/S;Specialistiche in ingegneria per l'ambiente e il territorio;F;2
2018;Laurea Specialistica - dm 509/99;38/S;Specialistiche in ingegneria per l'ambiente e il territorio;M;3
2018;Laurea Specialistica - dm 509/99;39/S;Specialistiche in interpretariato di conferenza;F;1
2018;Laurea Specialistica - dm 509/99;41/S;Specialistiche in lingue e letterature afroasiatiche;F;1
2018;Laurea Specialistica - dm 509/99;42/S;Specialistiche in lingue e letterature moderne euroamericane;F;13
2018;Laurea Specialistica - dm 509/99;43/S;Specialistiche in lingue straniere per la comunicazione internazionale;F;8
2018;Laurea Specialistica - dm 509/99;44/S;Specialistiche in linguistica;F;1
2018;Laurea Specialistica - dm 509/99;44/S;Specialistiche in linguistica;M;2
2018;Laurea Specialistica - dm 509/99;45/S;Specialistiche in matematica;F;2
2018;Laurea Specialistica - dm 509/99;45/S;Specialistiche in matematica;M;3
2018;Laurea Specialistica - dm 509/99;51/S;Specialistiche in musicologia e beni musicali;M;3
2018;Laurea Specialistica - dm 509/99;54/S;Specialistiche in pianificazione territoriale urbanistica e ambientale;F;1
2018;Laurea Specialistica - dm 509/99;55/S;Specialistiche in progettazione e gestione dei sistemi turistici;F;2
2018;Laurea Specialistica - dm 509/99;56/S;Specialistiche in programmazione e gestione dei servizi educativi e formativi;F;6
2018;Laurea Specialistica - dm 509/99;57/S;Specialistiche in programmazione e gestione delle politiche e dei servizi sociali;F;11
2018;Laurea Specialistica - dm 509/99;57/S;Specialistiche in programmazione e gestione delle politiche e dei servizi sociali;M;1
2018;Laurea Specialistica - dm 509/99;58/S;Specialistiche in psicologia;F;20
2018;Laurea Specialistica - dm 509/99;58/S;Specialistiche in psicologia;M;6
2018;Laurea Specialistica - dm 509/99;60/S;Specialistiche in relazioni internazionali;F;6
2018;Laurea Specialistica - dm 509/99;60/S;Specialistiche in relazioni internazionali;M;5
2018;Laurea Specialistica - dm 509/99;62/S;Specialistiche in scienze chimiche;M;2
2018;Laurea Specialistica - dm 509/99;64/S;Specialistiche in scienze dell'economia;F;5
2018;Laurea Specialistica - dm 509/99;64/S;Specialistiche in scienze dell'economia;M;9
2018;Laurea Specialistica - dm 509/99;65/S;Specialistiche in scienze dell'educazione degli adulti e della formazione continua;F;3
2018;Laurea Specialistica - dm 509/99;67/S;Specialistiche in scienze della comunicazione sociale e istituzionale;F;2
2018;Laurea Specialistica - dm 509/99;67/S;Specialistiche in scienze della comunicazione sociale e istituzionale;M;3
2018;Laurea Specialistica - dm 509/99;68/S;Specialistiche in scienze della natura;M;1
2018;Laurea Specialistica - dm 509/99;70/S;Specialistiche in scienze della politica;F;2
2018;Laurea Specialistica - dm 509/99;70/S;Specialistiche in scienze della politica;M;3
2018;Laurea Specialistica - dm 509/99;71/S;Specialistiche in scienze delle pubbliche amministrazioni;M;3
2018;Laurea Specialistica - dm 509/99;72/S;Specialistiche in scienze delle religioni;M;1
2018;Laurea Specialistica - dm 509/99;73/S;Specialistiche in scienze dello spettacolo e della produzione multimediale;F;2
2018;Laurea Specialistica - dm 509/99;75/S;Specialistiche in scienze e tecnica dello sport;F;3
2018;Laurea Specialistica - dm 509/99;75/S;Specialistiche in scienze e tecnica dello sport;M;1
2018;Laurea Specialistica - dm 509/99;76/S;Specialistiche in scienze e tecniche delle attivita motorie preventive e adattative;F;3
2018;Laurea Specialistica - dm 509/99;76/S;Specialistiche in scienze e tecniche delle attivita motorie preventive e adattative;M;2
2018;Laurea Specialistica - dm 509/99;81/S;Specialistiche in scienze e tecnologie della chimica industriale;M;1
2018;Laurea Specialistica - dm 509/99;82/S;Specialistiche in scienze e tecnologie per l'ambiente e il territorio;F;2
2018;Laurea Specialistica - dm 509/99;83/S;Specialistiche in scienze economiche per l'ambiente e la cultura;F;2
2018;Laurea Specialistica - dm 509/99;84/S;Specialistiche in scienze economico-aziendali;F;20
2018;Laurea Specialistica - dm 509/99;84/S;Specialistiche in scienze economico-aziendali;M;18
2018;Laurea Specialistica - dm 509/99;87/S;Specialistiche in scienze pedagogiche;F;10
2018;Laurea Specialistica - dm 509/99;87/S;Specialistiche in scienze pedagogiche;M;2
2018;Laurea Specialistica - dm 509/99;88/S;Specialistiche in scienze per la cooperazione allo sviluppo;F;1
2018;Laurea Specialistica - dm 509/99;88/S;Specialistiche in scienze per la cooperazione allo sviluppo;M;1
2018;Laurea Specialistica - dm 509/99;89/S;Specialistiche in sociologia;F;3
2018;Laurea Specialistica - dm 509/99;89/S;Specialistiche in sociologia;M;2
2018;Laurea Specialistica - dm 509/99;91/S;Specialistiche in statistica economica, finanziaria ed attuariale;F;2
2018;Laurea Specialistica - dm 509/99;91/S;Specialistiche in statistica economica, finanziaria ed attuariale;M;1
2018;Laurea Specialistica - dm 509/99;92/S;Specialistiche in statistica per la ricerca sperimentale;M;1
2018;Laurea Specialistica - dm 509/99;94/S;Specialistiche in storia contemporanea;M;3
2018;Laurea Specialistica - dm 509/99;95/S;Specialistiche in storia dell'arte;F;8
2018;Laurea Specialistica - dm 509/99;95/S;Specialistiche in storia dell'arte;M;1
2018;Laurea Specialistica - dm 509/99;96/S;Specialistiche in storia della filosofia;F;2
2018;Laurea Specialistica - dm 509/99;96/S;Specialistiche in storia della filosofia;M;3
2018;Laurea Specialistica - dm 509/99;97/S;Specialistiche in storia medievale;F;1
2018;Laurea Specialistica - dm 509/99;97/S;Specialistiche in storia medievale;M;1
2018;Laurea Specialistica - dm 509/99;98/S;Specialistiche in storia moderna;M;4
2018;Laurea Specialistica - dm 509/99;99/S;Specialistiche in studi europei;F;1
2018;Laurea Specialistica - dm 509/99;DS1/S;Specialistiche nelle scienze della difesa e della sicurezza;F;38
2018;Laurea Specialistica - dm 509/99;DS1/S;Specialistiche nelle scienze della difesa e della sicurezza;M;269
2018;Laurea Specialistica - dm 509/99;SNT1/S;Specialistiche nelle scienze infermieristiche e ostetriche;F;3
2018;Laurea Specialistica - dm 509/99;SNT1/S;Specialistiche nelle scienze infermieristiche e ostetriche;M;1
2018;Laurea Specialistica - dm 509/99;SNT4/S;Specialistiche nelle scienze delle professioni sanitarie della prevenzione;M;1
2018;Laurea Specialistica a Ciclo Unico - dm 509/99;04/S-cu;Scienze dell'architettura e dell'ingegneria edile - Ciclo Unico;F;262
2018;Laurea Specialistica a Ciclo Unico - dm 509/99;04/S-cu;Scienze dell'architettura e dell'ingegneria edile - Ciclo Unico;M;224
2018;Laurea Specialistica a Ciclo Unico - dm 509/99;14/S;Specialistiche in farmacia e farmacia industriale;F;524
2018;Laurea Specialistica a Ciclo Unico - dm 509/99;14/S;Specialistiche in farmacia e farmacia industriale;M;242
2018;Laurea Specialistica a Ciclo Unico - dm 509/99;46/S;Specialistiche in medicina e chirurgia;F;354
2018;Laurea Specialistica a Ciclo Unico - dm 509/99;46/S;Specialistiche in medicina e chirurgia;M;254
2018;Laurea Specialistica a Ciclo Unico - dm 509/99;47/S;Specialistiche in medicina veterinaria;F;93
2018;Laurea Specialistica a Ciclo Unico - dm 509/99;47/S;Specialistiche in medicina veterinaria;M;49
2018;Laurea Specialistica a Ciclo Unico - dm 509/99;52/S;Specialistiche in odontoiatria e protesi dentaria;F;8
2018;Laurea Specialistica a Ciclo Unico - dm 509/99;52/S;Specialistiche in odontoiatria e protesi dentaria;M;20
2017;Corsi di Laurea - vecchio ordinamento;18-bis;Scienze della Formazione Primaria - Quadriennale;F;526
2017;Corsi di Laurea - vecchio ordinamento;18-bis;Scienze della Formazione Primaria - Quadriennale;M;24
2017;Corsi di Laurea - vecchio ordinamento;31-bis;Scienze giuridiche - Quinquennale;F;18
2017;Corsi di Laurea - vecchio ordinamento;31-bis;Scienze giuridiche - Quinquennale;M;13
2017;Corsi di Laurea - vecchio ordinamento;99999;Classe non definita;F;912
2017;Corsi di Laurea - vecchio ordinamento;99999;Classe non definita;M;623
2017;Laurea  - dm 509/99;1;Biotecnologie;F;37
2017;Laurea  - dm 509/99;1;Biotecnologie;M;17
2017;Laurea  - dm 509/99;2;Scienze dei servizi giuridici;F;49
2017;Laurea  - dm 509/99;2;Scienze dei servizi giuridici;M;41
2017;Laurea  - dm 509/99;3;Scienze della mediazione linguistica;F;98
2017;Laurea  - dm 509/99;3;Scienze della mediazione linguistica;M;26
2017;Laurea  - dm 509/99;4;Scienze dell'architettura e dell'ingegneria edile;F;104
2017;Laurea  - dm 509/99;4;Scienze dell'architettura e dell'ingegneria edile;M;106
2017;Laurea  - dm 509/99;5;Lettere;F;203
2017;Laurea  - dm 509/99;5;Lettere;M;61
2017;Laurea  - dm 509/99;6;Scienze del servizio sociale;F;80
2017;Laurea  - dm 509/99;6;Scienze del servizio sociale;M;5
2017;Laurea  - dm 509/99;7;Urbanistica e scienze della pianificazione territoriale e ambientale;F;7
2017;Laurea  - dm 509/99;7;Urbanistica e scienze della pianificazione territoriale e ambientale;M;21
2017;Laurea  - dm 509/99;8;Ingegneria civile e ambientale;F;82
2017;Laurea  - dm 509/99;8;Ingegneria civile e ambientale;M;191
2017;Laurea  - dm 509/99;9;Ingegneria dell'informazione;F;46
2017;Laurea  - dm 509/99;9;Ingegneria dell'informazione;M;234
2017;Laurea  - dm 509/99;10;Ingegneria industriale;F;79
2017;Laurea  - dm 509/99;10;Ingegneria industriale;M;339
2017;Laurea  - dm 509/99;11;Lingue e culture moderne;F;231
2017;Laurea  - dm 509/99;11;Lingue e culture moderne;M;39
2017;Laurea  - dm 509/99;12;Scienze biologiche;F;170
2017;Laurea  - dm 509/99;12;Scienze biologiche;M;53
2017;Laurea  - dm 509/99;13;Scienze dei beni culturali;F;146
2017;Laurea  - dm 509/99;13;Scienze dei beni culturali;M;31
2017;Laurea  - dm 509/99;14;Scienze della comunicazione;F;132
2017;Laurea  - dm 509/99;14;Scienze della comunicazione;M;78
2017;Laurea  - dm 509/99;15;Scienze politiche e delle relazioni internazionali;F;67
2017;Laurea  - dm 509/99;15;Scienze politiche e delle relazioni internazionali;M;111
2017;Laurea  - dm 509/99;16;Scienze della Terra;F;10
2017;Laurea  - dm 509/99;16;Scienze della Terra;M;32
2017;Laurea  - dm 509/99;17;Scienze dell'economia e della gestione aziendale;F;374
2017;Laurea  - dm 509/99;17;Scienze dell'economia e della gestione aziendale;M;304
2017;Laurea  - dm 509/99;18;Scienze dell'educazione e della formazione;F;267
2017;Laurea  - dm 509/99;18;Scienze dell'educazione e della formazione;M;44
2017;Laurea  - dm 509/99;19;Scienze dell'amministrazione;F;32
2017;Laurea  - dm 509/99;19;Scienze dell'amministrazione;M;30
2017;Laurea  - dm 509/99;20;Scienze e tecnologie agrarie, agroalimentari e forestali;F;47
2017;Laurea  - dm 509/99;20;Scienze e tecnologie agrarie, agroalimentari e forestali;M;91
2017;Laurea  - dm 509/99;21;Scienze e tecnologie chimiche;F;26
2017;Laurea  - dm 509/99;21;Scienze e tecnologie chimiche;M;26
2017;Laurea  - dm 509/99;22;Scienze e tecnologie della navigazione marittima e aerea;M;2
2017;Laurea  - dm 509/99;23;Scienze e tecnologie delle arti figurative, della musica, dello spettacolo e della moda;F;38
2017;Laurea  - dm 509/99;23;Scienze e tecnologie delle arti figurative, della musica, dello spettacolo e della moda;M;18
2017;Laurea  - dm 509/99;24;Scienze e tecnologie farmaceutiche;F;75
2017;Laurea  - dm 509/99;24;Scienze e tecnologie farmaceutiche;M;34
2017;Laurea  - dm 509/99;25;Scienze e tecnologie fisiche;F;13
2017;Laurea  - dm 509/99;25;Scienze e tecnologie fisiche;M;19
2017;Laurea  - dm 509/99;26;Scienze e tecnologie informatiche;F;24
2017;Laurea  - dm 509/99;26;Scienze e tecnologie informatiche;M;141
2017;Laurea  - dm 509/99;27;Scienze e tecnologie per l'ambiente e la natura;F;30
2017;Laurea  - dm 509/99;27;Scienze e tecnologie per l'ambiente e la natura;M;17
2017;Laurea  - dm 509/99;28;Scienze economiche;F;133
2017;Laurea  - dm 509/99;28;Scienze economiche;M;120
2017;Laurea  - dm 509/99;29;Filosofia;F;38
2017;Laurea  - dm 509/99;29;Filosofia;M;42
2017;Laurea  - dm 509/99;30;Scienze geografiche;F;5
2017;Laurea  - dm 509/99;30;Scienze geografiche;M;3
2017;Laurea  - dm 509/99;31;Scienze giuridiche;F;90
2017;Laurea  - dm 509/99;31;Scienze giuridiche;M;61
2017;Laurea  - dm 509/99;32;Scienze matematiche;F;30
2017;Laurea  - dm 509/99;32;Scienze matematiche;M;14
2017;Laurea  - dm 509/99;33;Scienze delle attivita motorie e sportive;F;61
2017;Laurea  - dm 509/99;33;Scienze delle attivita motorie e sportive;M;124
2017;Laurea  - dm 509/99;34;Scienze e tecniche psicologiche;F;159
2017;Laurea  - dm 509/99;34;Scienze e tecniche psicologiche;M;56
2017;Laurea  - dm 509/99;35;Scienze sociali per la cooperazione, lo sviluppo e la pace;F;3
2017;Laurea  - dm 509/99;35;Scienze sociali per la cooperazione, lo sviluppo e la pace;M;6
2017;Laurea  - dm 509/99;36;Scienze sociologiche;F;38
2017;Laurea  - dm 509/99;36;Scienze sociologiche;M;23
2017;Laurea  - dm 509/99;37;Scienze statistiche;F;5
2017;Laurea  - dm 509/99;37;Scienze statistiche;M;5
2017;Laurea  - dm 509/99;38;Scienze storiche;F;25
2017;Laurea  - dm 509/99;38;Scienze storiche;M;32
2017;Laurea  - dm 509/99;39;Scienze del turismo;F;34
2017;Laurea  - dm 509/99;39;Scienze del turismo;M;19
2017;Laurea  - dm 509/99;40;Scienze e tecnologie zootecniche e delle produzioni animali;F;21
2017;Laurea  - dm 509/99;40;Scienze e tecnologie zootecniche e delle produzioni animali;M;10
2017;Laurea  - dm 509/99;41;Tecnologie per la conservazione e il restauro dei beni culturali;F;11
2017;Laurea  - dm 509/99;41;Tecnologie per la conservazione e il restauro dei beni culturali;M;2
2017;Laurea  - dm 509/99;42;Disegno industriale;F;16
2017;Laurea  - dm 509/99;42;Disegno industriale;M;14
